taxon	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role
S__GCF_000243415.2	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	46	5	18092	100	TRUE	GCF_000243415.2	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.88		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__TARA_SOC_28_MAG_00012	d__Bacteria	p__Bacteroidota	c__Bacteroidia	13	3	2858	100	TRUE	TARA_SOC_28_MAG_00012	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET						Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	
S__3300009840_13	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	78	5	91272	100	TRUE	3300009840_13	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_017610405.1	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	50	3	54105	100	TRUE	GCA_017610405.1	Symbiont_DPANN	Symbionts	Symbiont	uncertain	Host-dependent	Tier2_taxonomy_broad	0.7	GTDB_DPANN						GTDB c__Nanoarchaeia	Castelle & Banfield 2018 Cell; Dombrowski et al. 2020 Nat Commun	10.1016/j.cell.2018.02.016; 10.1038/s41467-020-17408-w	
S__GCA_014381105.1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	31	5	5662	100	TRUE	GCA_014381105.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA						amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	
S__GCF_000768695.1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	55	5	16217	100	TRUE	GCF_000768695.1	Denitrification	N-loss	Denitrifier	particle_associated	NO3-	Tier1_kegg_present	0.99	KEGG_DENIT	present	1	M00530	M00530:1	K00368	nirK/nirS (K00368/K15864)	Zumft 1997 Microbiol Mol Biol Rev	10.1128/MMBR.61.4.533-616.1997	
S__3300025857_25	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	29	5	5151	100	TRUE	3300025857_25	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__MAG_1807DKMD2_metabat2_bin.29	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	10	4	1502	100	TRUE	MAG_1807DKMD2_metabat2_bin.29	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.96625	KEGG_NOB_NXR	present	0.875	M00529;M00804	M00529:0.88;M00804:0.33	K00370;K00371	nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__ISO_N1995-1-1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	31	5	7074	100	TRUE	ISO_N1995-1-1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCF_001641125.1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	21	5	4338	100	TRUE	GCF_001641125.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_016844515.1	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	18	4	3289	100	TRUE	GCA_016844515.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_013696805.1	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	11	5	1769	100	TRUE	GCA_013696805.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_009691195.1	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	45	4	12857	100	TRUE	GCA_009691195.1	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300022891_2	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	43	5	11945	100	TRUE	3300022891_2	Oxygenic_photosynthesis	Cyanobacteria	Primary_producer	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_OXY_PHOTO	present	1	M00161;M00163	M00161:1;M00163:1	K02703	psbA (K02703)	Falkowski & Raven 2007 Aquatic Photosynthesis	10.1515/9781400849727	
S__GCA_011050075.1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	30	4	22900	100	TRUE	GCA_011050075.1	Symbiont_CPR	Symbionts	Symbiont	uncertain	Host-dependent	Tier2_taxonomy_broad	0.7	GTDB_CPR						GTDB Patescibacteria	Brown et al. 2015 Nature; Luef et al. 2015 Nat Commun	10.1038/nature14486; 10.1038/ncomms7372	
S__3300000146_15	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	59	5	24621	100	TRUE	3300000146_15	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_AOA						amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	
S__3300027907_39	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	18	3	3152	100	TRUE	3300027907_39	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	
S__GCA_012927555.1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	13	5	2259	100	TRUE	GCA_012927555.1	Denitrification	N-loss	Denitrifier	particle_associated	NO3-	Tier1_kegg_present	0.99	KEGG_DENIT	present	1	M00530	M00530:1	K00368	nirK/nirS (K00368/K15864)	Zumft 1997 Microbiol Mol Biol Rev	10.1128/MMBR.61.4.533-616.1997	
S__GCF_007997065.1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	10	4	1890	100	TRUE	GCF_007997065.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_009692205.1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	52	5	13490	100	TRUE	GCA_009692205.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.67;W00010:0;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300024353_27	d__Bacteria	p__Zixibacteria	c__MSB-5A5	17	3	5628	100	TRUE	3300024353_27	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_013375385.1	d__Bacteria	p__Desulfobacterota	c__DSM-4660	50	4	51292	100	TRUE	GCA_013375385.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_taxonomy_conserved	0.85	GTDB_SRB_DIAG						dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	
S__GCA_019057595.1	d__Archaea	p__Asgardarchaeota	c__Thorarchaeia	13	3	4568	100	TRUE	GCA_019057595.1	Unknown	Other	Unknown	uncertain	Unknown	Tier3_unknown	0.1										
S__GCA_018894775.1	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	31	3	6783	100	TRUE	GCA_018894775.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.25		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_018658785.1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	25	5	6697	100	TRUE	GCA_018658785.1	Nitrification_AOA	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOA_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Könneke et al. 2005 Nature	10.1038/nature04066	
S__3300027893_72	d__Bacteria	p__Gemmatimonadota	c__Glassbacteria	35	3	14250	100	TRUE	3300027893_72	Unknown	Other	Unknown	uncertain	Unknown	Tier3_unknown	0.1										
S__3300024344_6	d__Bacteria	p__Myxococcota_A	c__UBA9160	69	5	19512	100	TRUE	3300024344_6	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.88		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_018899075.1	d__Bacteria	p__Omnitrophota	c__Koll11	44	3	41132	100	TRUE	GCA_018899075.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier2_kegg_partial	0.625	KEGG_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_003561895.1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	26	3	11207	100	TRUE	GCA_003561895.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_016196755.1	d__Bacteria	p__Elusimicrobiota	c__Elusimicrobia	46	4	25109	100	TRUE	GCA_016196755.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__IMGVR_UViG_3300025652_000340	d__Viruses	p__Uroviricota	c__Caudoviricetes	13	2	1666	100	FALSE	IMGVR_UViG_3300025652_000340	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_013151045.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	16	5	4106	100	TRUE	GCA_013151045.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_902826815.1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	27	5	10137	100	TRUE	GCA_902826815.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_016861045.1	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	26	3	5504	100	TRUE	GCA_016861045.1	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_016782425.1	d__Bacteria	p__Omnitrophota	c__Koll11	30	4	8831	100	TRUE	GCA_016782425.1	Unknown	Other	Unknown	uncertain	Unknown	Tier3_unknown	0.1										
S__IMGVR_UViG_3300049783_000307	d__Viruses	p__Uroviricota	c__Caudoviricetes	14	4	4666	100	FALSE	IMGVR_UViG_3300049783_000307	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCA_013817595.1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	19	4	3878	100	TRUE	GCA_013817595.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.67;W00010:0;W00011:0.12		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCF_003047285.1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	15	3	3307	100	TRUE	GCF_003047285.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300012183_8	d__Bacteria	p__Actinobacteriota	c__Rubrobacteria	12	4	1792	100	TRUE	3300012183_8	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.5;W00008:0;W00010:1;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_001303955.1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	16	5	3466	100	TRUE	GCA_001303955.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_016934075.1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	28	5	5089	100	TRUE	GCA_016934075.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_902805625.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	10	3	1422	100	TRUE	GCA_902805625.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.33;W00010:1;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCF_014639435.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	25	2	5554	100	TRUE	GCF_014639435.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_002898715.1	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	22	3	9107	100	TRUE	GCA_002898715.1	Dehalococcoidia	Diagenetic	Diagenetic_acetogen	diagenetic_in_situ	CO2	Tier1_taxonomy_conserved	0.85	GTDB_ACETO_DIAG						acsB/fhs (WL pathway)	Drake et al. 2008 Ann NY Acad Sci; Ragsdale & Pierce 2008 Biochim Biophys Acta	10.1196/annals.1419.016; 10.1016/j.bbapap.2008.08.012	
S__3300004264_4	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	30	3	21992	100	TRUE	3300004264_4	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_013203355.1	d__Bacteria	p__Omnitrophota	c__Koll11	16	3	8906	100	TRUE	GCA_013203355.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.12		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_016931995.1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	52	3	34662	100	TRUE	GCA_016931995.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.12		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_014859895.1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	19	3	4671	100	TRUE	GCA_014859895.1	Nitrite_oxidation_NOB	Nitrite oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.96625	KEGG_NOB_NXR	present	0.875	M00529;M00804	M00529:0.88;M00804:0.33	K00370;K00371	nxrA/nxrB (K00370/K00371)	Daims et al. 2015 Nature; Koch et al. 2015 PNAS	10.1038/nature16461; 10.1073/pnas.1506533112	
S__GCA_016875695.1	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	34	4	10196	100	TRUE	GCA_016875695.1	Dehalococcoidia	Diagenetic	Diagenetic_acetogen	diagenetic_in_situ	CO2	Tier1_taxonomy_conserved	0.85	GTDB_ACETO_DIAG						acsB/fhs (WL pathway)	Drake et al. 2008 Ann NY Acad Sci; Ragsdale & Pierce 2008 Biochim Biophys Acta	10.1196/annals.1419.016; 10.1016/j.bbapap.2008.08.012	
S__3300024344_29	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	11	4	2220	100	TRUE	3300024344_29	Nitrification_AOB	Ammonia oxidizers	Nitrifier	pelagic_export	O2	Tier1_kegg_present	0.895	KEGG_AOB_AMO	present	0.5	M00528	M00528:0.5	K10944	amoA (K10944)	Kowalchuk & Stephen 2001 Annu Rev Microbiol	10.1146/annurev.micro.55.1.485	
S__TARA_ARC_NCLDV_00116	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	23	5	26450	100	FALSE	TARA_ARC_NCLDV_00116	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__GCF_002286735.1	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	10	2	2456	100	TRUE	GCF_002286735.1	Oxygenic_photosynthesis	Cyanobacteria	Primary_producer	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_OXY_PHOTO	present	1	M00161;M00163	M00161:1;M00163:1	K02703	psbA (K02703)	Falkowski & Raven 2007 Aquatic Photosynthesis	10.1515/9781400849727	
S__GCA_004028505.1	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	13	2	1807	100	TRUE	GCA_004028505.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	
S__GCA_009886125.1	d__Bacteria	p__Desulfobacterota	c__Desulfuromonadia	12	4	1795	100	TRUE	GCA_009886125.1	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_taxonomy_conserved	0.85	GTDB_SRB_DIAG						dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	
S__GCA_014534235.1	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	36	3	12039	100	TRUE	GCA_014534235.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.75;W00008:0.33;W00010:1;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_016929195.1	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	18	3	8363	100	TRUE	GCA_016929195.1	Core_heterotrophy	Heterotrophs	Heterotroph_general	uncertain	O2	Tier2_taxonomy_broad	0.7	GTDB_CORE_HET						TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCF_900142885.1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	22	4	4766	100	TRUE	GCF_900142885.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCF_007997075.1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	11	5	2314	100	TRUE	GCF_007997075.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.75		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_004357005.1	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	28	5	5373	100	TRUE	GCA_004357005.1	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET						Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	
S__GCA_005049285.1	d__Archaea	p__Halobacteriota	c__Halobacteria	23	3	4622	100	TRUE	GCA_005049285.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0.33;W00010:1;W00011:0.5		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_004299215.1	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	23	4	4777	100	TRUE	GCA_004299215.1	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300025551_2	d__Bacteria	p__Desulfobacterota_E	c__MBNT15	12	3	2031	100	TRUE	3300025551_2	Sulfate_reduction_diagenetic	Diagenetic	Diagenetic_SRB	diagenetic_in_situ	SO4--	Tier1_kegg_present	0.99	KEGG_SRB	present	1	M00596	M00596:1	K11180;K11181	dsrA/dsrB (K11180/K11181)	Müller et al. 2015 ISME J	10.1038/ismej.2014.208	
S__3300020389_36	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	10	5	3350	100	TRUE	3300020389_36	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.33;W00008:0;W00010:1;W00011:0.25		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__3300027788_34	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	16	5	2831	100	TRUE	3300027788_34	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:0.67;W00008:0.67;W00010:1;W00011:0.38		TCA cycle + glycolysis	Universal heterotrophic metabolism		
S__GCA_014383605.1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	51	3	23907	100	TRUE	GCA_014383605.1	Sediment_heterotroph	Diagenetic	Sediment_resident	benthic_resident	O2	Tier1_taxonomy_conserved	0.85	GTDB_SED_HET						GTDB Chloroflexota	Wasmund et al. 2014 ISME J	10.1038/ismej.2013.143	
S__IMGVR_UViG_2757320628_000001	d__Viruses	p__Uroviricota	c__Caudoviricetes	14	4	3209	100	FALSE	IMGVR_UViG_2757320628_000001	Virus_modulator	Viruses	Modulator	pelagic_export		Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD						Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle
S__3300017929_23	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	77	3	39525	100	TRUE	3300017929_23	Dehalococcoidia	Diagenetic	Diagenetic_acetogen	diagenetic_in_situ	CO2	Tier1_taxonomy_conserved	0.85	GTDB_ACETO_DIAG						acsB/fhs (WL pathway)	Drake et al. 2008 Ann NY Acad Sci; Ragsdale & Pierce 2008 Biochim Biophys Acta	10.1196/annals.1419.016; 10.1016/j.bbapap.2008.08.012	
